1;24982859000101
10;07615881000102
28;12069661800446
33;17469530000186
34;21423874000121
38;09157480000173
39;33676488000120
40;41305374000100
41;15016440000104
42;05440013000103
48;04980131000133
56;11059127000100
60;18659723000162
62;17874832000130
65;24722138000162
76;33106262000194
79;12375098000140
80;31632774000169
89;27924191000134
93;24077756000105
97;08944665000165
105;11465683000179
106;42378149000159
107;35833158000127
109;29886718000109
116;03135585000145
125;00668328000180
139;27355290000142
142;22856193000110
143;22394248800168
144;40838277000102
152;32837093000108
153;29494446000100
165;28575245000166
166;22158613000194
171;66157991000129
173;29261383000133
175;08316849000180
178;31609459000110
182;41696716000152
191;04568171000172
194;20404567000130
197;08478358000136
198;20064814000105
204;21377942000163
205;31513927000159
208;27969064000151
211;40783559000150
213;28870783000183
214;34106536000108
215;00743745000140
219;33622902000119
226;35680012000199
228;37426253000131
231;38007793000143
240;24430690000187
243;41191062000105
245;05364858000159
248;27895878000199
249;22088129000136
262;11272173000185
265;11578263000107
267;32527450000123
269;37201334000133
275;21854407000156
276;26522438000123
288;08636736000162
292;12121686000158
295;05572047000143
297;33887518000148
298;16502233000122
300;37765020000163
310;04905866000100
312;08173047000169
320;04794348000159
322;51299121000117
324;15012182000198
325;35566621000111
327;29435857000116
331;11267969000140
334;52350329000186
335;11272189000198
336;11272180000187
337;21755722000126
339;07177032000106
340;31935253000180
341;14432407000100
343;57212433000128
348;20120625000102
350;26569144000157
353;34163459000128
355;29011914000130
359;08382027000106
365;22005172000190
373;05896363000170
374;21436641000163
376;30757550000110
377;08061196000136
386;01036242000106
392;23238557000160
395;37951085000101
409;43128974000168
416;08067186000108
417;07230090000156
419;29538593000126
421;07630365000149
422;41092671000107
423;28996645000145
427;14251932000111
429;22111326800846
430;17898158800174
433;05777031000177
434;37929723000180
435;09232571000126
436;41432925000199
439;18200356000134
442;04120096000182
443;31833769000114
451;20737010000111
453;20821015000128
455;21288297000102
458;19869612000143
459;17878136000100
462;24771710000183
464;20711983000181
466;16501766000190
467;38305754000122
468;19754445000195
469;17721551000147
470;38831799000130
471;42717737000170
472;34237035000160
474;15084614000176
476;01896036000168
479;08186121000181
482;44947935000155
483;16861356000150
491;12069661800284
492;17714169000106
498;39765386000168
499;07730196000119
500;36663080000102
505;33623381000114
512;45487113000100
518;40898442000111
520;28153897000102
521;21341117000109
523;22303091000177
530;53242814000107
531;19405684000130
532;30022843000150
536;04281784000124
538;02718395000198
540;42716687000106
542;01169018000184
547;36568424000102
549;37816882000178
551;36106669000100
554;30573121000193
558;28113643000160
560;25092406000172
566;35711463000146
567;19971743000137
569;36195158000101
572;27906953000170
575;34117529000101
579;05280311000175
583;11463410000195
586;29215898000105
603;30820522000109
604;29166408000110
607;30360075000144
610;42824049000109
612;13238113000171
614;32931312000105
615;42515164000100
619;38475700000105
621;22111326800261
622;22111326800332
623;22111326800412
624;22111326800503
625;22111326800684
640;23515823000155
646;23390918000190
654;29341988000134
655;18931434000170
659;37703869000102
663;02586314000143
671;35425003000151
677;23286428000148
680;08454889000199
681;27112511000151
682;03962948000116
683;37751009000144
684;27179905000127
686;21780786000187
687;45985132000158
694;07369485000134
695;23904951000190
698;06261227000177
704;39307094000181
705;14348705000109
707;13281645000191
708;42187019000139
712;33909707000174
716;37621630000193
717;16792247000128
721;13932820000163
725;62385067000149
726;18038744000160
732;22417649000145
741;11736878000106
742;24666387000188
744;28079062000150
746;37190945000123
748;27438115000119
753;13132391000140
759;33159846000128
761;16799246000105
764;19408231000167
766;13471218000176
767;35915004000184
772;12617373000195
773;14993031000103
774;10332209800157
775;10332209800238
776;36133605000106
780;42566175000100
781;27562302000100
783;39793299000114
787;12076001000107
788;15729739000106
789;07780266000143
792;19733612000111
797;18215987800259
800;18215987800340
802;18215987800178
803;17342559000100
806;07972825000117
810;01816970000122
815;37067596000157
816;35550111000156
821;10388787000164
826;39270952000160
832;19165178000110
833;28971487000179
836;41707462000120
837;40203693000134
850;39282156000148
855;17086437000192
861;03533749000192
863;21888171000179
866;42603722000180
869;21781564000189
873;16682803000103
875;08172712000108
876;58881301000151
880;33318291000110
882;15556691000181
883;11168365000146
886;36673818000112
889;15531687000169
891;06768627800114
893;35435316000190
896;33549341000170
897;11265716000137
899;41445291000109
901;11988009000179
903;41953409000100
904;54668454000164
910;04547241000106
915;17198531000133
919;35106107000101
920;24419464000103
921;23113180000113
922;03573320000129
924;28336562000120
925;13369775000180
926;02533996000126
928;23414217000143
939;41853150000125
941;20727576000162
947;03147249000112
949;37982559000174
956;22763314000189
957;29294940000112
