Número da Nota;CPF/CNPJ do fornecedor;Data de Vencimento da parcela;Data da baixa da parcela;Valor pago;Valor juros;Valor multa;Valor Desconto;Código da conta banco;
15769;05.833.839/0001-24;06/08/2024;19/08/2024;1533,54;0,0;0;0,0;1060
15831;07.018.180/0001-88;31/08/2024;31/08/2024;90,0;0,0;0;0,0;1060
16533;63.081.962/0001-32;24/08/2024;22/08/2024;4057,0;0,0;0;0,0;1060
16736;29.667.861/0001-00;24/07/2024;02/08/2024;614,95;0,0;0;0,0;1060
16835;29.667.861/0001-00;02/08/2024;12/08/2024;927,02;0,0;0;0,0;1060
16988;05.800.256/0042-75;07/07/2024;06/08/2024;7361,5;0,0;0;0,0;1060
17011;29.667.861/0001-00;17/08/2024;26/08/2024;699,33;0,0;0;0,0;1060
17043;05.800.256/0042-75;13/07/2024;06/08/2024;869,4;0,0;0;0,0;1060
17152;05.800.256/0042-75;24/07/2024;06/08/2024;1026,48;0,0;0;0,0;1060
17354;01.157.555/0010-03;05/07/2024;06/08/2024;1567,23;0,0;0;0,0;1060
17375;05.833.839/0001-24;13/08/2024;26/08/2024;357,0;0,0;0;0,0;1060
17667;01.157.555/0010-03;20/07/2024;06/08/2024;1394,1;0,0;0;0,0;1060
17894;83.044.016/0055-16;17/07/2024;06/08/2024;801,0;0,0;0;0,0;1060
17901;01.157.555/0010-03;02/08/2024;01/08/2024;2393,66;0,0;0;0,0;1060
18153;01.157.555/0010-03;16/08/2024;15/08/2024;1272,3;0,0;0;0,0;1060
18288;83.044.016/0055-16;23/07/2024;12/08/2024;1740,0;0,0;0;0,0;1060
19932;59.466.334/0003-60;02/07/2024;01/08/2024;800,0;0,0;0;0,0;1060
19942;59.466.334/0003-60;04/07/2024;02/08/2024;915,0;0,0;0;0,0;1060
19966;59.466.334/0003-60;09/07/2024;07/08/2024;1270,0;0,0;0;0,0;1060
19992;59.466.334/0003-60;13/07/2024;12/08/2024;1530,0;0,0;0;0,0;1060
20003;59.466.334/0003-60;16/07/2024;14/08/2024;2093,0;0,0;0;0,0;1060
20036;59.466.334/0003-60;23/07/2024;22/08/2024;300,0;0,0;0;0,0;1060
20047;59.466.334/0003-60;25/07/2024;23/08/2024;895,0;0,0;0;0,0;1060
22517;09.572.893/0001-14;23/07/2024;05/08/2024;1217,67;0,0;0;0,0;1060
22634;09.572.893/0001-14;07/08/2024;19/08/2024;815,6;0,0;0;0,0;1060
22659;01.157.555/0065-79;11/07/2024;06/08/2024;675,21;0,0;0;0,0;1060
22673;09.572.893/0001-14;13/08/2024;26/08/2024;715,29;0,0;0;0,0;1060
22718;96.259.643/0011-03;02/08/2024;08/08/2024;574,44;0,0;0;0,0;1060
23779;96.259.643/0011-03;13/08/2024;19/08/2024;343,44;0,0;0;0,0;1060
24711;01.157.555/0065-79;28/08/2024;23/08/2024;1448,64;0,0;0;0,0;1060
24779;67.564.740/0001-21;01/08/2024;27/08/2024;712,0;0,0;0;0,0;1060
24938;06.236.303/0001-94;20/07/2024;05/08/2024;1540,0;0,0;0;0,0;1060
24961;06.236.303/0001-94;27/07/2024;12/08/2024;1820,0;0,0;0;0,0;1060
24988;06.236.303/0001-94;03/08/2024;19/08/2024;2025,0;0,0;0;0,0;1060
25014;06.236.303/0001-94;10/08/2024;26/08/2024;2155,0;0,0;0;0,0;1060
26649;48.783.802/0001-41;03/08/2024;07/08/2024;852,5;0,0;0;0,0;1060
26768;48.783.802/0001-41;06/08/2024;07/08/2024;435,5;0,0;0;0,0;1060
26903;48.783.802/0001-41;08/08/2024;12/08/2024;656,5;0,0;0;0,0;1060
27069;48.783.802/0001-41;10/08/2024;12/08/2024;1050,2;0,0;0;0,0;1060
27170;48.783.802/0001-41;13/08/2024;14/08/2024;372,8;0,0;0;0,0;1060
27303;48.783.802/0001-41;15/08/2024;21/08/2024;749,1;0,0;0;0,0;1060
27413;48.783.802/0001-41;17/08/2024;19/08/2024;725,0;0,0;0;0,0;1060
27534;48.783.802/0001-41;20/08/2024;22/08/2024;749,1;0,0;0;0,0;1060
27664;48.783.802/0001-41;22/08/2024;22/08/2024;421,2;0,0;0;0,0;1060
27785;48.783.802/0001-41;24/08/2024;26/08/2024;909,1;0,0;0;0,0;1060
27911;48.783.802/0001-41;27/08/2024;28/08/2024;499,2;0,0;0;0,0;1060
28032;48.783.802/0001-41;29/08/2024;29/08/2024;467,5;0,0;0;0,0;1060
28729;02.748.349/0001-31;02/08/2024;12/08/2024;606,5;0,0;0;0,0;1060
30182;12.470.347/0001-87;16/07/2024;01/08/2024;607,0;0,0;0;0,0;1060
31167;26.344.834/0001-08;02/08/2024;09/08/2024;942,33;0,0;0;0,0;1060
33144;26.344.834/0001-08;14/08/2024;21/08/2024;2392,84;0,0;0;0,0;1060
34078;26.344.834/0001-08;17/08/2024;26/08/2024;1725,0;0,0;0;0,0;1060
34222;37.945.652/0001-09;26/07/2024;22/08/2024;319,41;0,0;0;0,0;1060
34489;04.722.691/0001-98;16/07/2024;12/08/2024;1404,48;0,0;0;0,0;1060
34633;60.795.978/0001-19;08/08/2024;07/08/2024;383,34;0,0;0;0,0;1060
34677;26.344.834/0001-08;21/08/2024;28/08/2024;979,39;0,0;0;0,0;1060
34867;22.011.590/0001-90;12/07/2024;01/08/2024;1502,2;0,0;0;0,7;1060
35652;22.011.590/0001-90;27/07/2024;09/08/2024;1447,95;0,0;0;0,0;1060
35964;12.904.570/0003-57;02/08/2024;01/08/2024;3012,28;0,0;0;0,0;1060
36235;22.011.590/0001-90;07/08/2024;27/08/2024;1828,07;0,0;0;0,0;1060
36280;22.011.590/0001-90;08/08/2024;21/08/2024;478,81;0,0;0;0,0;1060
37094;12.904.570/0003-57;30/08/2024;29/08/2024;2002,28;0,0;0;0,0;1060
40140;74.393.802/0001-45;23/08/2024;22/08/2024;775,0;0,0;0;0,0;1060
45428;50.902.071/0011-20;07/08/2024;07/08/2024;564,24;0,0;0;0,0;1060
46562;50.902.071/0011-20;31/07/2024;14/08/2024;534,58;0,0;0;0,0;1060
47680;50.902.071/0011-20;21/08/2024;21/08/2024;367,2;0,0;0;0,0;1060
48725;67.110.890/0001-65;31/08/2024;30/08/2024;6734,0;0,0;0;0,0;1060
48795;50.902.071/0011-20;14/08/2024;28/08/2024;389,32;0,0;0;0,0;1060
53371;32.760.131/0001-63;01/08/2024;07/08/2024;685,2;0,0;0;0,0;1060
54027;32.760.131/0001-63;15/08/2024;21/08/2024;2036,7;0,0;0;0,0;1060
54321;32.760.131/0001-63;21/08/2024;27/08/2024;976,4;0,0;0;0,0;1060
56011;01.490.508/0001-88;12/07/2024;09/08/2024;1934,32;0,0;0;218,72;1060
58511;01.490.508/0001-88;19/07/2024;16/08/2024;1688,86;0,0;0;196,06;1060
62814;36.098.889/0001-39;23/07/2024;05/08/2024;1375,2;0,0;0;0,0;1060
63899;36.098.889/0001-39;07/08/2024;19/08/2024;1032,62;0,0;0;0,0;1060
64336;36.098.889/0001-39;15/08/2024;26/08/2024;1982,16;0,0;0;0,0;1060
64613;36.098.889/0001-39;17/08/2024;28/08/2024;527,52;0,0;0;0,0;1060
66695;16.100.288/0002-97;28/07/2024;05/08/2024;4718,0;0,0;0;0,0;1060
66971;16.100.288/0002-97;03/08/2024;09/08/2024;4537,0;0,0;0;0,0;1060
67257;16.100.288/0002-97;11/08/2024;19/08/2024;4687,0;0,0;0;0,0;1060
67519;16.100.288/0002-97;17/08/2024;23/08/2024;4255,0;0,0;0;0,0;1060
67792;16.100.288/0002-97;24/08/2024;30/08/2024;2469,0;0,0;0;0,0;1060
68697;11.850.205/0001-82;20/08/2024;26/08/2024;445,8;0,0;0;0,0;1060
68871;03.710.128/0001-37;18/07/2024;01/08/2024;189,4;0,0;0;0,0;1060
68872;03.710.128/0001-37;18/07/2024;01/08/2024;282,23;0,0;0;0,0;1060
69022;03.710.128/0001-37;25/07/2024;08/08/2024;408,54;0,0;0;0,0;1060
69113;03.710.128/0001-37;01/08/2024;29/08/2024;203,75;0,0;0;0,0;1060
69239;03.710.128/0001-37;08/08/2024;15/08/2024;248,6;0,0;0;0,0;1060
69240;03.710.128/0001-37;08/08/2024;22/08/2024;29,7;0,0;0;0,0;1060
69364;03.710.128/0001-37;15/08/2024;22/08/2024;841,97;0,0;0;0,0;1060
69598;03.710.128/0001-37;29/08/2024;15/08/2024;29,7;0,0;0;0,0;1060
71544;07.677.863/0001-47;03/08/2024;02/08/2024;685,0;0,0;0;0,0;1060
71581;07.677.863/0001-47;06/08/2024;05/08/2024;640,0;0,0;0;0,0;1060
71628;07.677.863/0001-47;08/08/2024;07/08/2024;510,0;0,0;0;0,0;1060
71689;07.677.863/0001-47;13/08/2024;12/08/2024;348,0;0,0;0;0,0;1060
71695;07.677.863/0001-47;13/08/2024;12/08/2024;348,0;0,0;0;0,0;1060
71753;07.677.863/0001-47;17/08/2024;19/08/2024;350,0;0,0;0;0,0;1060
71798;07.677.863/0001-47;20/08/2024;19/08/2024;358,0;0,0;0;nan;1060
71816;07.677.863/0001-47;22/08/2024;21/08/2024;270,0;0,0;0;0,0;1060
71872;07.677.863/0001-47;24/08/2024;23/08/2024;180,0;0,0;0;0,0;1060
71923;07.677.863/0001-47;29/08/2024;28/08/2024;180,0;0,0;0;0,0;1060
71953;07.677.863/0001-47;31/08/2024;30/08/2024;180,0;0,0;0;0,0;1060
104864;62.933.247/0001-18;27/07/2024;02/08/2024;328,0;0,0;0;0,0;1060
105088;62.933.247/0001-18;01/08/2024;07/08/2024;80,0;0,0;0;0,0;1060
105154;62.933.247/0001-18;03/08/2024;09/08/2024;366,0;0,0;0;0,0;1060
105494;62.933.247/0001-18;10/08/2024;16/08/2024;1362,6;0,0;0;0,0;1060
105627;10.568.031/0001-05;31/08/2024;30/08/2024;637,0;246,2;0;nan;1060
105801;62.933.247/0001-18;17/08/2024;23/08/2024;526,0;0,0;0;0,0;1060
106121;62.933.247/0001-18;24/08/2024;30/08/2024;3093,0;0,0;0;0,0;1060
109987;62.181.581/0001-62;10/08/2024;08/08/2024;560,0;0,0;0;0,0;1060
113181;16.720.960/0002-47;27/07/2024;02/08/2024;1555,0;0,0;0;0,0;1060
113256;16.720.960/0002-47;30/07/2024;05/08/2024;2100,0;0,0;0;0,0;1060
113432;16.720.960/0002-47;01/08/2024;07/08/2024;1200,0;0,0;0;0,0;1060
113678;16.720.960/0002-47;03/08/2024;09/08/2024;1755,0;0,0;0;0,0;1060
114030;16.720.960/0002-47;08/08/2024;14/08/2024;1935,0;0,0;0;0,0;1060
114208;16.720.960/0002-47;10/08/2024;16/08/2024;1690,0;0,0;0;0,0;1060
114358;16.720.960/0002-47;13/08/2024;19/08/2024;2360,0;0,0;0;0,0;1060
114506;16.720.960/0002-47;15/08/2024;21/08/2024;1395,0;0,0;0;0,0;1060
114656;16.720.960/0002-47;17/08/2024;23/08/2024;730,0;0,0;0;0,0;1060
114822;16.720.960/0002-47;20/08/2024;26/08/2024;1355,0;0,0;0;0,0;1060
114994;16.720.960/0002-47;22/08/2024;28/08/2024;720,0;0,0;0;0,0;1060
115207;16.720.960/0002-47;24/08/2024;30/08/2024;1045,0;0,0;0;0,0;1060
118864;55.694.814/0001-65;26/07/2024;09/08/2024;900,0;0,0;0;0,0;1060
120123;07.954.632/0001-33;16/07/2024;05/08/2024;1005,24;0,0;0;0,0;1060
120736;07.954.632/0001-33;31/07/2024;20/08/2024;1378,7;0,0;0;0,0;1060
121943;22.708.884/0001-76;27/07/2024;02/08/2024;310,0;0,0;0;0,0;1060
122016;22.708.884/0001-76;30/07/2024;05/08/2024;680,0;0,0;0;0,0;1060
122099;22.708.884/0001-76;01/08/2024;07/08/2024;460,0;0,0;0;0,0;1060
122191;22.708.884/0001-76;03/08/2024;09/08/2024;290,0;0,0;0;0,0;1060
122472;22.708.884/0001-76;10/08/2024;16/08/2024;535,0;0,0;0;0,0;1060
122536;22.708.884/0001-76;13/08/2024;19/08/2024;435,0;0,0;0;0,0;1060
122771;22.708.884/0001-76;20/08/2024;26/08/2024;815,0;0,0;0;0,0;1060
122952;22.708.884/0001-76;24/08/2024;30/08/2024;980,0;0,0;0;0,0;1060
128733;62.808.506/0001-89;02/08/2024;02/08/2024;1109,91;0,0;0;0,0;1060
130270;37.719.618/0001-16;11/08/2024;15/08/2024;215,96;0,0;0;0,0;1060
132361;37.719.618/0001-16;23/08/2024;27/08/2024;265,28;0,0;0;0,0;1060
140035;96.562.566/0001-86;19/07/2024;01/08/2024;489,06;0,0;0;0,0;1060
149395;01.443.184/0001-27;30/07/2024;06/08/2024;1092,72;0,0;0;0,0;1060
149801;01.443.184/0001-27;13/08/2024;20/08/2024;1240,67;0,0;0;0,0;1060
150052;01.443.184/0001-27;20/08/2024;27/08/2024;901,96;0,0;0;0,0;1060
158606;05.971.800/0002-54;22/08/2024;21/08/2024;280,0;0,0;0;0,0;1060
158657;05.971.800/0002-54;24/08/2024;23/08/2024;678,0;0,0;0;0,0;1060
175143;27.810.404/0001-05;31/07/2024;07/08/2024;1639,98;0,0;0;0,0;1060
175903;27.810.404/0001-05;07/08/2024;14/08/2024;503,52;0,0;0;0,0;1060
175918;33.019.177/0001-99;13/07/2024;07/08/2024;2832,34;0,0;0;0,0;1060
177328;27.810.404/0001-05;21/08/2024;28/08/2024;638,4;0,0;0;0,0;1060
177536;33.019.177/0001-99;27/07/2024;21/08/2024;1613,33;0,0;0;0,0;1060
178272;33.019.177/0001-99;03/08/2024;28/08/2024;1471,6;0,0;0;0,0;1060
181880;50.163.146/0001-26;03/07/2024;06/08/2024;643,86;0,0;0;0,0;1060
181949;07.507.706/0001-93;09/08/2024;09/08/2024;827,41;0,0;0;0,0;1060
182464;50.163.146/0001-26;10/07/2024;13/08/2024;488,88;0,0;0;0,0;1060
183185;50.163.146/0001-26;17/07/2024;20/08/2024;643,86;0,0;0;0,0;1060
183795;50.163.146/0001-26;24/07/2024;20/08/2024;488,88;0,0;0;0,0;1060
184920;09.123.017/0001-00;27/07/2024;02/08/2024;880,0;0,0;0;0,0;1060
184992;09.123.017/0001-00;30/07/2024;05/08/2024;260,0;0,0;0;0,0;1060
185078;09.123.017/0001-00;01/08/2024;07/08/2024;475,0;0,0;0;0,0;1060
185160;09.123.017/0001-00;03/08/2024;09/08/2024;1880,0;0,0;0;0,0;1060
185254;09.123.017/0001-00;06/08/2024;12/08/2024;460,0;0,0;0;0,0;1060
185341;09.123.017/0001-00;08/08/2024;14/08/2024;1070,0;0,0;0;0,0;1060
185435;09.123.017/0001-00;10/08/2024;16/08/2024;1385,0;0,0;0;0,0;1060
185520;09.123.017/0001-00;13/08/2024;19/08/2024;200,0;0,0;0;0,0;1060
185583;09.123.017/0001-00;15/08/2024;21/08/2024;425,0;0,0;0;0,0;1060
185657;09.123.017/0001-00;17/08/2024;23/08/2024;1115,0;0,0;0;0,0;1060
185742;09.123.017/0001-00;20/08/2024;26/08/2024;570,0;0,0;0;0,0;1060
185827;09.123.017/0001-00;22/08/2024;28/08/2024;710,0;0,0;0;0,0;1060
185917;09.123.017/0001-00;24/08/2024;30/08/2024;1635,0;0,0;0;0,0;1060
206239;02.089.969/0034-74;19/07/2024;15/08/2024;11730,73;0,0;0;0,0;1060
216736;07.294.943/0001-13;23/07/2024;01/08/2024;595,0;0,0;0;0,0;1060
216848;07.294.943/0001-13;25/07/2024;05/08/2024;575,0;0,0;0;0,0;1060
216987;07.294.943/0001-13;27/07/2024;05/08/2024;1055,0;0,0;0;0,0;1060
217396;07.294.943/0001-13;03/08/2024;12/08/2024;710,0;0,0;0;0,0;1060
217517;07.294.943/0001-13;06/08/2024;19/08/2024;735,0;0,0;0;0,0;1060
217648;07.294.943/0001-13;08/08/2024;19/08/2024;595,0;0,0;0;0,0;1060
217687;07.294.943/0001-13;08/08/2024;19/08/2024;300,0;0,0;0;0,0;1060
217817;07.294.943/0001-13;10/08/2024;12/08/2024;1137,0;0,0;0;0,0;1060
217911;07.294.943/0001-13;13/08/2024;22/08/2024;885,0;0,0;0;0,0;1060
217912;07.294.943/0001-13;13/08/2024;22/08/2024;75,0;0,0;0;0,0;1060
218043;07.294.943/0001-13;15/08/2024;26/08/2024;545,0;0,0;0;0,0;1060
218182;07.294.943/0001-13;17/08/2024;26/08/2024;590,0;0,0;0;0,0;1060
218304;07.294.943/0001-13;20/08/2024;29/08/2024;585,0;0,0;0;0,0;1060
220672;87.848.180/0001-44;12/08/2024;12/08/2024;1119,27;0,0;0;0,0;1060
220672;87.848.180/0001-44;27/08/2024;27/08/2024;990,0;0,0;0;0,0;1060
224991;74.555.541/0001-12;27/07/2024;02/08/2024;1610,0;0,0;0;0,0;1060
225030;74.555.541/0001-12;30/07/2024;05/08/2024;771,0;0,0;0;0,0;1060
225080;74.555.541/0001-12;01/08/2024;07/08/2024;1149,0;0,0;0;0,0;1060
225123;74.555.541/0001-12;03/08/2024;09/08/2024;1262,0;0,0;0;0,0;1060
225180;74.555.541/0001-12;06/08/2024;12/08/2024;1500,0;0,0;0;0,0;1060
225221;74.555.541/0001-12;08/08/2024;14/08/2024;1645,0;0,0;0;0,0;1060
225267;74.555.541/0001-12;10/08/2024;16/08/2024;1822,0;0,0;0;0,0;1060
225323;74.555.541/0001-12;13/08/2024;19/08/2024;1661,0;0,0;0;0,0;1060
225374;74.555.541/0001-12;15/08/2024;21/08/2024;1613,0;0,0;0;0,0;1060
225408;74.555.541/0001-12;17/08/2024;23/08/2024;2571,0;0,0;0;0,0;1060
225461;74.555.541/0001-12;20/08/2024;26/08/2024;1991,0;0,0;0;0,0;1060
225513;74.555.541/0001-12;22/08/2024;28/08/2024;1946,0;0,0;0;0,0;1060
225554;74.555.541/0001-12;24/08/2024;30/08/2024;1878,0;0,0;0;0,0;1060
227763;07.033.034/0002-02;23/08/2024;22/08/2024;1764,48;0,0;0;0,0;1060
238637;27.152.731/0001-09;02/08/2024;06/08/2024;498,66;0,0;0;0,0;1060
239565;27.152.731/0001-09;09/08/2024;13/08/2024;950,08;0,0;0;74,68;1060
240090;27.152.731/0001-09;14/08/2024;19/08/2024;966,05;0,0;0;35,94;1060
241422;27.152.731/0001-09;23/08/2024;27/08/2024;714,56;0,0;0;99,04;1060
249777;42.288.528/0001-58;22/08/2024;28/08/2024;172,56;0,0;0;0,0;1060
271656;73.410.326/0101-23;01/08/2024;01/08/2024;255,1;0,0;0;0,0;1060
280432;73.410.326/0101-23;12/08/2024;12/08/2024;6467,37;0,0;0;0,0;1060
284990;76.093.731/0062-02;13/08/2024;19/08/2024;332,4;0,0;0;0,0;1060
284991;76.093.731/0062-02;13/08/2024;19/08/2024;1232,64;0,0;0;0,0;1060
286662;76.093.731/0062-02;22/08/2024;28/08/2024;544,13;0,0;0;0,0;1060
286663;76.093.731/0062-02;22/08/2024;28/08/2024;530,4;0,0;0;0,0;1060
287693;73.410.326/0101-23;21/08/2024;21/08/2024;266,02;0,0;0;0,0;1060
293556;73.410.326/0101-23;20/08/2024;20/08/2024;71,76;0,0;0;nan;1060
296063;78.269.545/0011-67;19/07/2024;01/08/2024;560,76;0,0;0;0,0;1060
296532;78.269.545/0011-67;23/07/2024;05/08/2024;2427,64;0,0;0;0,0;1060
296713;78.269.545/0011-67;24/07/2024;06/08/2024;598,34;0,0;0;0,0;1060
298645;78.269.545/0011-67;01/08/2024;14/08/2024;476,48;0,0;0;0,0;1060
298691;78.269.545/0011-67;01/08/2024;14/08/2024;920,0;0,0;0;0,0;1060
299098;78.269.545/0011-67;06/08/2024;19/08/2024;313,78;0,0;0;0,0;1060
299275;78.269.545/0011-67;07/08/2024;20/08/2024;283,12;0,0;0;0,0;1060
299685;78.269.545/0011-67;08/08/2024;21/08/2024;1544,07;0,0;0;0,0;1060
299962;78.269.545/0011-67;10/08/2024;23/08/2024;369,56;0,0;0;0,0;1060
300471;78.269.545/0011-67;14/08/2024;27/08/2024;738,86;0,0;0;0,0;1060
300474;78.269.545/0011-67;14/08/2024;27/08/2024;1316,37;0,0;0;0,0;1060
300841;78.269.545/0011-67;16/08/2024;29/08/2024;585,07;0,0;0;0,0;1060
300843;78.269.545/0011-67;16/08/2024;29/08/2024;299,4;0,0;0;0,0;1060
316628;65.530.339/0001-45;26/07/2024;01/08/2024;2624,44;0,0;0;56,26;1060
317372;65.530.339/0001-45;02/08/2024;08/08/2024;1622,41;0,0;0;54,78;1060
318722;65.530.339/0001-45;15/08/2024;22/08/2024;1718,96;0,0;0;0,0;1060
319539;65.530.339/0001-45;22/08/2024;29/08/2024;2198,0;0,0;0;0,0;1060
336672;02.152.891/0001-27;30/07/2024;06/08/2024;1161,46;0,0;0;16,63;1060
341440;62.808.506/0012-31;02/08/2024;19/08/2024;1139,65;0,0;0;0,0;1060
341440;62.808.506/0012-31;17/08/2024;02/08/2024;1139,64;0,0;0;0,0;1060
345627;04.820.606/0001-24;28/07/2024;05/08/2024;2378,27;0,0;0;0,0;1060
346139;04.820.606/0001-24;31/07/2024;19/08/2024;1173,38;0,0;0;0,0;1060
346482;62.808.506/0012-31;17/08/2024;19/08/2024;710,32;0,0;0;0,0;1060
346802;04.820.606/0001-24;04/08/2024;12/08/2024;2939,74;0,0;0;435,52;1060
349772;04.820.606/0001-24;14/08/2024;22/08/2024;662,58;0,0;0;0,0;1060
350548;04.820.606/0001-24;16/08/2024;26/08/2024;1756,6;0,0;0;0,0;1060
350549;04.820.606/0001-24;16/08/2024;26/08/2024;716,0;0,0;0;0,0;1060
363515;07.526.557/0080-03;01/08/2024;01/08/2024;5271,74;0,0;0;0,0;1060
370349;07.526.557/0080-03;06/08/2024;06/08/2024;3053,17;0,0;0;0,0;1060
382412;07.526.557/0080-03;13/08/2024;13/08/2024;1581,72;0,0;0;0,0;1060
384103;02.814.340/0005-05;10/08/2024;23/08/2024;523,92;0,0;0;0,0;1060
392755;08.179.670/0001-29;26/07/2024;09/08/2024;2027,11;0,0;0;0,0;1060
