16;74248840000104;qualqercoisa
25;23838053000181;qualqercoisa
33;17469530000186;qualqercoisa
43;20774282000191;qualqercoisa
60;18659723000162;qualqercoisa
62;17874832000130;qualqercoisa
65;24722138000162;qualqercoisa
72;26111352000108;qualqercoisa
81;19763819000139;qualqercoisa
88;20466200000141;qualqercoisa
89;27924191000134;qualqercoisa
93;24077756000105;qualqercoisa
104;18597507000130;qualqercoisa
105;11465683000179;qualqercoisa
153;29494446000100;qualqercoisa
167;20860794000170;qualqercoisa
170;28367260000119;qualqercoisa
199;16825500000100;qualqercoisa
205;31513927000159;qualqercoisa
206;20016164000114;qualqercoisa
208;27969064000151;qualqercoisa
209;58304452000147;qualqercoisa
223;15663524000130;qualqercoisa
225;27893602000171;qualqercoisa
232;17160556000148;qualqercoisa
248;27895878000199;qualqercoisa
249;22088129000136;qualqercoisa
264;26257404000159;qualqercoisa
267;32527450000123;qualqercoisa
308;29210187000130;qualqercoisa
318;03684902000182;qualqercoisa
354;04036410000143;qualqercoisa
367;27829842000107;qualqercoisa
389;27416336000196;qualqercoisa
392;23238557000160;qualqercoisa
399;22768595000162;qualqercoisa
412;16879748000146;qualqercoisa
423;28996645000145;qualqercoisa
435;09232571000126;qualqercoisa
441;13344381000178;qualqercoisa
442;04120096000182;qualqercoisa
443;31833769000114;qualqercoisa
451;20737010000111;qualqercoisa
453;20821015000128;qualqercoisa
455;21288297000102;qualqercoisa
458;19869612000143;qualqercoisa
459;17878136000100;qualqercoisa
462;24771710000183;qualqercoisa
463;12442239000109;qualqercoisa
464;20711983000181;qualqercoisa
468;19754445000195;qualqercoisa
469;17721551000147;qualqercoisa
474;15084614000176;qualqercoisa
477;13414969000150;qualqercoisa
480;09184135000129;qualqercoisa
481;17883151000138;qualqercoisa
483;16861356000150;qualqercoisa
487;29374772000175;qualqercoisa
489;15778853000126;qualqercoisa
492;17714169000106;qualqercoisa
493;18985224000165;qualqercoisa
499;07730196000119;qualqercoisa
520;28153897000102;qualqercoisa
521;21341117000109;qualqercoisa
525;23781593000176;qualqercoisa
531;19405684000130;qualqercoisa
532;30022843000150;qualqercoisa
546;15775110000100;qualqercoisa
554;30573121000193;qualqercoisa
556;17519155000131;qualqercoisa
