1172;23807624000110
1173;23807624000200
2963;66799271000167
1176;07591503000128
3688;20982405000180
1193;06136322000149
1194;19002553000101
1197;05359515000104
3299;05359515000287
1500;43857223000182
1205;25146988000122
1207;02901753000101
1210;35919675000113
1218;12850599000131
1225;05316175000126
120;58181538000120
1226;58181538000200
1244;14699678000119
3357;28366414000158
1262;18996654000182
1265;26096213000152
1270;67850677000190
1275;11633691000187
3552;44588960009570
3128;50980572000152
305;51294189000103
1290;05332435000157
1297;58390501000101
342;17023163000192
347;01382850000164
19;32992242000103
1308;03844562000100
1309;10389213000100
1310;08252139000134
2981;22255847000150
3653;48738619000124
1340;32263991000191
1341;28804415000137
1343;00416442000113
1345;65447914000140
6;02936918000172
386;01036242000106
2000;18876056000170
2024;24700887000199
2506;15200768000186
1866;36281639000130
1736;09398995000165
2038;14300574000190
2398;26570616000191
1757;28429000000120
2094;38137183000164
2507;11458142000113
2228;13771257000199
1543;00221616000192
26;71753677000149
1986;32116240000142
2292;29234768000101
2458;32744128000156
1545;09303818000158
2093;19694052000133
537;09258886000142
2149;00839113000185
114;32205459000118
2037;11811861000176
1994;00691351000196
585;27117585000180
1737;06250473000123
1815;07574844000195
1953;05943566000170
2318;20732835000143
2477;51886810000128
1661;02736961000194
1;24982859000101
2275;18007032000184
1796;25021156000180
2071;14763956000150
3531;43921050000114
2022;34808106000138
1738;06237672000100
2231;07447368000141
2148;29911210000113
139;27355290000142
643;28946555000140
1861;68451483000184
1855;02334529000177
146;13459226000105
1962;11827352000131
1892;11333041000116
151;35782307000176
1826;23598627000191
1995;19235031000150
667;22569333000179
2082;27391046000135
1919;31287285000117
1675;10659425000160
3037;30324077000188
1946;11819449000100
2269;13848758000126
2561;11638790000151
160;35183275000192
1167;07613479000180
2153;08221702000107
2549;10769759000197
1906;74262981000181
2076;12197211000145
2171;26887549000133
1742;08249022000100
1732;05660278000109
3198;50888122000134
1779;01757787000101
2175;26907819000120
1212;09571115000100
2176;05601293000186
3112;07518452000109
928;23414217000143
2423;22155632000167
196;45528403000146
1970;07103320000116
1969;07103320000540
2127;17436255000102
198;20064814000105
2287;14724487000160
1557;01849585000181
203;06374416000156
1850;07393858000102
1700;03828640000182
233;29039141000108
2315;53748042000171
234;08448834000176
2542;26719366000109
2034;04136272000174
1924;36662999000181
2306;13120792000180
1080;59010744000130
1079;13994891000190
3199;17208486000150
1076;21241759000136
2367;19209893000108
1497;06048091000111
1814;09537159000114
1846;23843607000139
1722;22563436000121
2040;06915320000158
2433;03448946000103
257;50932946000164
2140;22659669000122
2459;33507472000194
2154;53433223000109
2030;21614021000177
2249;20269404000192
3530;50456342000199
2537;15125106000199
2046;36407874000105
3084;07589700000102
3086;54738638000153
2016;24310270000167
281;18677966000123
3353;21775433000199
2436;01163220000107
1533;44637601000185
1541;11286600000184
980;25275247000141
973;04928374000122
1788;09267405000165
3354;36174716000152
2525;26627470000173
1872;17765036000169
1691;07043690000105
2317;21585239000140
1981;08794594000161
2947;13576903000167
1709;15284239000108
2079;07075580000125
1829;54672191000167
2371;22092374000117
1982;09550333000169
2150;09308634000180
2268;05614988000100
914;28754180000116
3585;48149320000134
3204;02079340000185
2335;22087002000100
1926;30010265000131
3089;27655244000169
3107;05805608000107
2260;25190202000174
2223;13535765000178
1364;02817329000175
2109;28030276000131
3109;23649851000165
2247;55656094000143
3110;11066188000197
1820;26128693000196
2282;20302930000107
804;11411517000190
2104;25242137000183
799;25242137000345
3443;25242137000507
4377;25242137000698
4378;25242137000779
4379;25242137000850
1860;07787604000179
2395;14915171000155
343;57212433000128
2216;05677536000160
1831;33431304000162
3373;12139950000180
3411;04737034000114
1790;10494522000140
756;31725412000112
853;09227727000180
1999;08884847000198
3120;34194125000111
1693;04911191000102
692;08831014000169
363;21215158000159
