3;26450153000124;Apuração com Sucesso
4;22896034000149;Apuração com Sucesso
8;39304376000125;;Empresa não encontrada
11;02555157000109;Apuração com Sucesso
16;74248840000104;Apuração com Sucesso
19;32992242000103;Apuração com Sucesso
20;12523776000175;Apuração com Sucesso
22;07591154000144;Apuração com Sucesso
23;21827759000112;Apuração com Sucesso
24;71605935000140;Apuração com Sucesso
32;35815394000110;Apuração com Sucesso
36;26195666000136;Apuração com Sucesso
37;21888811000140;Apuração com Sucesso
43;20774282000191;Apuração com Sucesso
45;32837044000167;Apuração com Sucesso
50;29483152000174;Apuração com Sucesso
51;10571000000103;Apuração com Sucesso
55;42179425000150;Apuração com Sucesso
63;05850886000186;Apuração com Sucesso
64;08354632000165;Apuração com Sucesso
68;09091456000189;Apuração com Sucesso
71;32657709000150;Apuração com Sucesso
72;26111352000108;Apuração com Sucesso
77;32893910000137;Apuração com Sucesso
81;19763819000139;Apuração com Sucesso
83;08605964000175;Apuração com Sucesso
85;09427125000177;Apuração com Sucesso
86;24831269000188;Apuração com Sucesso
87;08402742000155;Apuração com Sucesso
88;20466200000141;Apuração com Sucesso
96;67107300000145;Apuração com Sucesso
98;09506104000147;;Empresa não encontrada
100;10452517000175;Apuração com Sucesso
102;27528757000109;Apuração com Sucesso
108;38502523000109;Apuração com Sucesso
114;32205459000118;Apuração com Sucesso
115;24012438000158;Apuração com Sucesso
117;11087598000114;Apuração com Sucesso
120;58181538000120;Apuração com Sucesso
126;31460267000195;Apuração com Sucesso
127;16825336000123;Apuração com Sucesso
130;24177447000107;Apuração com Sucesso
140;24276824000157;Apuração com Sucesso
141;10781170000104;Apuração com Sucesso
146;13459226000105;Apuração com Sucesso
147;27006328000171;Apuração com Sucesso
151;35782307000176;Apuração com Sucesso
157;33248901000156;Apuração com Sucesso
159;36199383000116;Apuração com Sucesso
160;35183275000192;Apuração com Sucesso
161;41699252000138;Apuração com Sucesso
167;20860794000170;Apuração com Sucesso
169;41751684000140;Apuração com Sucesso
170;28367260000119;Apuração com Sucesso
172;14070085000199;Apuração com Sucesso
176;42359837000171;Apuração com Sucesso
177;37847719000172;Apuração com Sucesso
179;28172397000118;Apuração com Sucesso
181;39675873000130;Apuração com Sucesso
183;13477626000135;Apuração com Sucesso
185;41768501000108;Apuração com Sucesso
188;22228879000166;Apuração com Sucesso
189;36471833000188;Apuração com Sucesso
190;33487586000110;Apuração com Sucesso
193;19645631000196;Apuração com Sucesso
196;45528403000146;Apuração com Sucesso
199;16825500000100;Apuração com Sucesso
202;36779539000138;Apuração 2021
203;06374416000156;Apuração com Sucesso
206;20016164000114;Apuração com Sucesso
209;58304452000147;Apuração com Sucesso
218;13658980000166;Apuração com Sucesso
221;01419691000125;Apuração com Sucesso
222;08361962000188;Apuração com Sucesso
223;15663524000130;Apuração com Sucesso
225;27893602000171;Apuração com Sucesso
229;11946736000173;Apuração com Sucesso
