38;51294189000103;Parametro Correto
39;31725412000112;Parametro Correto
41;09227727000180;Parametro Correto
47;09179829000178;Parametro Correto
48;32744128000156;Parametro Correto
54;30324077000188;Parametro Correto
56;13459226000105;Parametro Correto
80;25242137000345;Parametro Correto
97;08249022000100;Parametro Correto
98;14300574000190;Parametro Correto
109;25242137000183;Parametro Correto
111;07518452000109;Parametro Correto
114;25242137000507;Parametro Correto
116;20982405000180;Parametro Correto
120;25242137000698;Parametro Correto
125;25242137000779;Parametro Correto
131;25242137000850;Parametro Correto
